0,1,dGsolv_avg
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCOC(C(C)C1CCCCC1)=O,-5.51930199
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCC(C)Nc1c(cc(C(C)(C)C)cc1N(=O)=O)N(=O)=O,-13.82861595
CCC(C)c1ccccc1,Nc1ccccc1N,-7.35074129
CCOP(OCC)(OCC)=O,CCc1occc1,-4.56385333
FCCCCCCCC,CCN(CC)C=O,-6.07373811
CCOC(=O)c1ccccc1C(OCC)=O,OC(C)CCC(O)C,-9.25782884
FCCCCCCCC,FCC(F)(C)OC,-3.62462343
OCCCCCCC,CNc1ccncc1,-10.40637877
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,Oc(ccc1C)cc1C,-8.44900344
C=Cc1ccccc1,CCCCCCCCCCCCCc1ccccc1,-13.36187703
O=N(c1ccccc1)=O,CC(C)Cc1sccn1,-7.32103521
CCOC(OCC)=O,CC(C)=C(C)Cl,-4.5153377
CCCCc1ccccc1,CC(C)Oc1ccccc1OC(=O)NC,-10.52060453
CC(C)c(cc1)ccc1C,CC(OC(OC(C)=O)C1(OC(C)=O)C=CC(O1)N(=O)=O)=O,-12.92716394
CCC(C)c1ccccc1,CCC(C)N(=O)=O,-5.15919939
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(C)(C)C(Cl)=O,-3.05870524
CCCCCCOC(C)=O,Cc(cnc1C)cc1C,-7.063657000000001
FCCCCCCCC,C(C1)C=NN1c2ccccc2,-9.24025095
Oc1cc(C)ccc1,OC(=O)c(cc1C)c(C)c(C)c1C,-12.13537508
N#Cc1ccccc1,Oc2ccc(C1CCCC1)cc2,-11.56043444
CCOC(=O)c1ccccc1C(OCC)=O,CCC(CC)COC(CC1=CCCC1)=O,-8.94547647
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cc(oc2C)cc2SSc1cc(C)oc1C,-7.57545126
CCCCN(CCCC)C=O,FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-1.12749384
COCCOC,Cc1ccc(cc1)C(=O)NS(C(F)(F)F)(=O)=O,-14.4974455
OCCCCO,CCCCCCCCCCCCCCCCCCCCCCCC,-10.17214901
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,COc2c(OC)c1OCOc1cc2CC=C,-9.89588456
C(c2ccccc2)c1ccccc1,CCc1cccc(CC)c1N,-8.54280194
NCCCN(C)C,O=C3c1ccccc1NC3=C4Nc2ccccc2C4=O,-16.39223972
COCCOC,C=CC(OCCCCCCOC(=O)C=C)=O,-11.504581800000002
O=CN,OCCN(CC)c1ccccc1,-9.57301423
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CN(C)c2ccc(cc2)C(=O)c(cc1)ccc1N(C)C,-10.14440788
OCCCCCCCCCCCC,CCCCCCCCCCCC(OCc1ccccc1)=O,-14.12576883
CCN(CC)CC,ONC(c1ccccc1)=O,-8.82739264
Oc1cc(C)ccc1,CC1=CC(C)=CC(O1)=O,-11.49373856
OCCCCCCCCCCCC,O=C(CN1CCCC1=O)N,-12.21430375
CCCCC(CO)CC,COC2CC(CCC21C)C1(C)C,-6.74676475
CCCCCCCCBr,CC(C)c1ccc(C)cc1O,-8.42000043
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCC(C)n(c(=O)[nH]c1C)c(=O)c1Br,-13.52141689
CCCCOC(=O)c1ccccc1C(OCCCC)=O,S=C1CCCO1,-7.4386398
FCCCCCCCC,CC(C(O)=O)Oc(ccc1)cc1Cl,-11.27128625
NCCCN,CCOP(OCC)(=O)C(c3ccccc3)(c2ccccc2)c1ccccc1,-14.10612942
CCN(CC)C(C)=O,CCCCCC=CCC=CCCCCCCCC(O)=O,-17.437884
NCCCN,CC1=C(C)CCCC1,-3.73525622
O=Cc1occc1,CCCCCCC(O)CC=CCCCCCCCC(OC(C)C)=O,-15.57953528
Fc1c(F)c(F)c(F)c(F)c1F,Nc1cccc(c1C)N(=O)=O,-9.859784
COCCO,CC(C)c1ccccc1C,-6.04866268
COCCO,Oc2c1ccccc1ncc2,-14.39201954
O=Cc1occc1,NC1=CC(=CNC1=O)C1=CC=NC=C1,-17.49379657
CCCCCCCCBr,CC(C)(C)c1cc(C(O)=O)cc(C(C)(C)C)c1,-11.48242224
FCCCCCCCC,Cc(ccc1C)cc1Cl,-6.62239853
Fc1c(F)c(F)c(F)c(F)c1F,Oc1cccc(c1N)N(=O)=O,-10.45468592
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(c2sccc2)c1sccc1,-7.02872162
CCCCCCCCBr,OCC2OC(C(O)C(O)C2Cl)OC1(CCl)OC(CCl)C(O)C1O,-18.21988533
CCCCCCC=C,Clc(cc1Cl)cc(Cl)c1Cl,-7.89842344
OCCCCCO,CC(C)c1ccc(C)cc1O,-9.75885439
OCCCCCO,FC(=O)c1ccccc1,-5.43785454
Clc1ccccc1Cl,CCCCCCCCCCCCC(OO)=O,-11.38519254
COC(C)(C)C,CCCOC(=O)c1cocc1,-7.44357941
Cc1ncccc1C,Cc(cc1C)cc(C)c1C=C,-7.6011492
S=C=S,CC(C)c(cccc1O)c1O,-8.65015369
FCCCCCCCC,CC(=O)c1cc(ccc1)N(=O)=O,-9.22143633
CC(C)N(=O)=O,Cc1cc(OC(=O)NC)ccc1,-10.6059727
OCCCCCCCCCCCC,CCOC(CC(CCl)=O)=O,-6.75131568
OCCCCCCCCCCCC,CNc1cccc2c1C(=O)NC2=O,-11.14827879
CCOC(OCC)=O,Oc2c1ccccc1c(N=O)cc2,-15.79725581
Brc2c1ccccc1ccc2,COC(CC#N)=O,-6.84668995
COCCO,Cc1cn(C)c(=O)[nH]c1=O,-12.20689057
N#CCCCCC#N,FC(F)(F)c2cc(C1CCCN1)ccc2,-7.68877628
NCCCN,O=C(OCc2ccccc2)Cc1ccccc1,-10.78859942
Fc1c(F)c(F)c(F)c(F)c1F,CC1=CC=CC=C1C1=CC2=C(N1)C=C(C=C2)C(N)=N,-16.15795489
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)n(c(=O)[nH]c1C)c(=O)c1Br,-7.24367493
CC(C)CCC(C)(C)C,O,-0.25029402
COCCO,Nc1ccccc1,-7.87949634
N#CCCCCC#N,ON=C1CCCC1,-7.05952106
O=S=O,ClCC=O,-5.90057232
O1CCCCC1,CN1C(N)=NC2=C1C=C(C=N2)C1=CC=C(O)C=C1,-24.14135416
FC(F)C(F)C(F)(F)F,Brc1cc(Br)ccc1,-6.55988374
Oc1cc(C)ccc1,c(ccc1on2)cc1n2,-6.34525177
COCCOC,OC1=CC=C(C=C1)C1=CC=C2C(C=CC(O)=C2Cl)=C1,-19.85877164
COCCO,CCN(CC)C(F)C,-5.03270797
CN(C)P(=O)(N(C)C)N(C)C,Cc(ccc1N)cc1N,-10.11090333
Cc1ncccc1C,Clc(ccc1O)cc1C=O,-8.45673623
FCCCCCCCC,CCNCC(C)C,-4.70444834
N#CCCCCC#N,O=C(c1ccccc1)C(c2ccccc2)=O,-11.749698
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,OC(=O)c(cc1)ccc1C,-9.04858962
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCOc1ccc(C=CC)cc1O,-6.68728926
CCN(CC)CC,Clc(ccc2O3)cc2Oc1ccccc31,-10.36978918
Oc1cc(C)ccc1,CC(C)(C(C)(C)C#N)C#N,-9.99306384
N#CCc1ccccc1,OCCc1ccc(Cl)cc1,-9.25712744
CCCCOC(C)=O,c(cc1)ccc1n2cnnn2,-12.03968541
CCOC(=O)c1ccccc1,CC(C)C1CC2CC(C=O)C1C=C2C,-9.33820131
FCCCCCCCC,Clc(ncc1C)nc1Cl,-8.08563259
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCCC)=O,-14.06713242
NCCCN,OCCCCCC,-7.97234036
c1cscc1,C,-0.21209037
Brc2c1ccccc1ccc2,CCCCOC(CCCC)=O,-7.43255474
OCCCCCO,Cc1[nH]c(cn1)N(=O)=O,-12.15619458
O1CCCCC1,COC(=O)c1cccnc1,-7.98717861
CCCCCCCCBr,COc2ccccc2NC(c1ccc(cc1)C(=O)Nc3ccccc3OC)=O,-22.19269911
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,FC(F)(F)c1ccc(cc1)N=CN(C)C,-9.78039575
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC(=O)c1ccc(N)cc1N,-6.43462767
OCCCCCCCCCCCC,CCOC(=O)C(OCC)=O,-6.38371225
NCCCN,ClCc(cc1)ccc1Cl,-7.41273185
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Nc(ccc1C)cc1N(=O)=O,-5.94727257
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,ONC(c(ccc1)cc1N(=O)=O)=O,-12.20595874
C=Cc1ccccc1,O=N(=O)c1c[nH]nc1,-9.13471011
CC(C)c(cc1)ccc1C,CC(=C)c1cnccn1,-6.73697295
CCCCC,Oc(cc1Cl)c(Cl)c(Cl)c1O,-8.83190887
O=Cc1occc1,CCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCCC)=O,-18.35932541
CCCCOP(OCCCC)(OCCCC)=O,CCOC(=O)c1ccc(C(OCC)=O)cc1,-10.55603896
O=C1CCCO1,Clc(ccc1C)cc1Cl,-6.48501101
OCCCCCO,CC1CCC(C)C(C1(C)C)C=CC(C)=O,-9.21426774
FC(F)C(F)C(F)(F)F,O=CCOc(cc1)ccc1C,-8.66886964
O=S=O,Oc(ccc1O)cc1C,-10.54412409
OCC1CCCO1,FCc1ccccc1,-5.79468904
COCCO,OC(CCC1CCCCC1)=O,-10.67462251
Fc1ccccc1,Cc(cc4c1ccccc1)nc(c4ccc3c(c2ccccc2)c5)c3nc5C,-22.17292356
CC(C)(C)c1ccccc1,COc1ccc(Cl)cc1,-7.04117496
Cc1ncccc1C,CNc1ccccc1C(O)=O,-12.43660113
CCCCC#N,CCC(C)c1sccn1,-7.09764652
N#CCCOCCC#N,OC(=O)c1cc(ccc1)N(=O)=O,-12.29728357
CCN(=O)=O,O=C(C2(C3)CC(CC1C2)CC3C1)N,-11.50195159
O=Cc1occc1,CC1OC(CC(C)O1)OC(C)=O,-9.23880841
CC(C)N(=O)=O,CCC(OCc1occc1)=O,-7.68646624
CC(Cl)(Cl)Cl,CC(Cl)C(C)(C)Cl,-5.63896871
FCCCCCCCC,Nc(nnc1C)nc1C,-8.90023801
CCCCOP(OCCCC)(OCCCC)=O,CC(C)(C)c1cc(C(O)=O)cc(C(C)(C)C)c1,-14.28286711
O=CN1CCOCC1,CCCCCCCC(=O)Oc(cc1)ccc1C,-10.41721371
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cc1cccc(c1C)N(=O)=O,-5.37134711
S=C=S,CCCCCCCC(O)C=C,-7.97103251
CCCCN(CCCC)C=O,OC(C#N)c1ccccc1,-11.93614195
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cc1cccnn1,-3.85718616
CCOC(OCC)=O,S=C1SC=CS1,-9.61946841
CC1OC1,O,-4.05941483
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,c(ccc1c2ccccc2s3)cc31,-7.45240664
CCC(C)=O,OC(=O)c(cc1O)cc(O)c1,-19.20282693
CCOC(=O)c1ccccc1C(OCC)=O,OS(=O)(=O)NC1CCCCC1,-15.02320465
CC(C)N(=O)=O,Nc2nc1[nH]cnc1c(N)n2,-14.23253112
CCOC(=O)c1ccccc1,OC(CCC1CCCCC1)=O,-9.97194031
OCC(C)C,CCOc1c[nH]nc1,-9.89878838
FCCCCCCCC,ClC(=C(N)C=NN2c1ccccc1)C2=O,-14.19874601
ClC(Cl)=C(Cl)Cl,CCN(CC)c(ccc1)cc1O,-9.59718365
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCCCCCCCCCC=CC=O,-11.10963924
OCCCCCO,CC2(C)C(C1(C)CC2CC1)OC(C)=O,-6.55196009
CCCCOC(=O)c1ccccc1C(OCCCC)=O,NC1=NC2=CC3=C(C=C2C(=O)N1)N=CN3,-20.61804235
CCN(CC)CC,Brc1cscc1,-6.19487243
CCCCc1ccccc1,COc1ccc(cc1Cl)NC(=O)N(C)C,-13.79180755
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,N#Cc1ccc(cc1)N(=O)=O,-9.15718391
FCCCCCCCC,O=C1NN=NN1,-9.04619223
CCCCOP(OCCCC)(OCCCC)=O,Cc(ccc1C)cc1O,-10.0923376
OCCCCCO,O=C(CC(=O)c2ccccc2)c1ccccc1,-11.72598956
O=Cc1occc1,CC1(C)C(C1C(OCc3cc(Oc2ccccc2)ccc3)=O)C=C(Cl)Cl,-17.02231237
O=N(c1ccccc1)=O,CC(C)Nc(n1)nc(SC)nc1NC,-13.28309688
CCCCc1ccccc1,N1N=C(C2=NC3=CC=CC=C3N2)C2=C1C=CC=C2,-15.18955415
CCN(CC)CC,Oc1c(cccc1N(=O)=O)N(=O)=O,-9.37415728
OCCOCCOCCOCCCC,Cc1ccc(Br)cc1,-6.69694698
OCCCO,Cc(cc1C)cc(C)c1Cl,-5.21674672
N#CCCOCCC#N,CN(C)C=NC1(CC3C2)CC(C3)CC2C1,-7.94933023
ClC(Cl)=O,CCCCCCCC(=O)Oc(cc1)ccc1C,-12.55591596
Fc1c(F)c(F)c(F)c(F)c1F,CC1(C)CC(CC(C)(C1)CN=C=O)N=C=O,-10.37111353
CCOC(C)(C)C,COc1ccc(Cl)cc1,-7.30691288
O=S=O,COc5ccc(cc5)c(c1nc(C=C1)c(c(cc6)ccc6OC)c3[nH]c(cc3)c9c(cc7)ccc7OC)c2[nH]c(cc2)c(c(cc8)ccc8OC)c4nc9C=C4,-41.3609463
COCCO,CC(C)c(ccc1O)cc1O,-12.91082986
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COc(ccc1)cc1F,-3.92502964
CCCCCCOC(C)=O,Nc1nc(N)cc(O)n1,-11.16174759
CC(C)(C)c1ccccc1,COC(C1CC1)=O,-4.69654094
FCCCCCCCC,CC(C)CCC(=O)c1cocc1,-8.21938458
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,O=C2c1ccccc1C=CC2=O,-10.0649513
OCCCCCCCCCCCC,CCCC(CCC1O)CC1OC,-8.40293822
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCCCCCCCCC(OCC)=O,-12.81768927
N#CCCCCC#N,CCCCCC(CO)C(C)=O,-9.26759623
COCCOC,C2Sc1ccccc1C2,-8.16422047
Fc1c(F)c(F)c(F)c(F)c1F,CCC(C)OC(C)=O,-4.73556519
CCCCCCCCBr,OS(=O)(=O)NC1CCCCC1,-11.3879703
CCC(C)c1ccccc1,COC(F)(F)C(CF)C(F)(F)F,-4.078299299999999
CCCCCCCCBr,CCCCCCCCC=CCC=O,-9.57659829
CCCCN(CCCC)C=O,Nc2c1ncnc1n(C)cn2,-13.79073669
CC(C)c(cc1)ccc1C,CCC(C)N=C=S,-5.43919911
CCCN(=O)=O,CC1=CC=CC2=C1NC(N)=NC2=O,-20.9104992
CCCCCCOC(C)=O,OC(=O)c(cc(C)cc1C)c1C,-10.96571406
CC(C)c(cc1)ccc1C,O=N(=O)c(cc1)ccc1C2(CC4C3)CC(C4)CC3C2,-13.87440801
BrC(Br)Br,Cc2ccc(C1=NCCC1)cn2,-11.3222173
Oc1cc(C)ccc1,Cc1n[nH]c(=O)[nH]c1=O,-11.47515341
CCCCCCCCCCCCCCC=C,CC(CCCC(O)=O)C(O)=O,-8.43140325
O=Cc1occc1,CC2=CC(c1ccccc1C2=O)=O,-10.00732967
O1CCCCC1,NC(CC(O)=O)c1ccccc1,-13.33664215
CC(CC(C)=O)=O,Fc1cccc(F)c1C#N,-7.31242002
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CN(C)c1ccc(Br)cc1,-6.07039811
CCCCCC,CC(C)Cc1nccnc1C,-7.56799031
Fc1c(F)c(F)c(F)c(F)c1F,Oc(ccc1C)cc1C,-7.06697033
FCCCCCCCC,Nc1n[nH]cn1,-8.06500117
O=Cc1occc1,CCOc1cc(C)ccc1O,-8.91101886
ClC1CCCCC1,OC(=O)C1=CC=CC2=C1OC1=C2C=CC=C1C(O)=O,-16.05634574
CCOC(=O)c1ccccc1,COCCCCO,-7.20706388
N#CCCOCCC#N,CCOC(=O)C=CC,-5.15571459
CCOC(=O)c1ccccc1,Oc(ccc1O)cc1C,-11.17713572
OCCCCCCCCCCCC,CC2C(=O)c1ccccc1C2(C)C,-8.798180300000002
O1CCCCC1,OCCC1CCNCC1,-9.61443125
CC(C)(C)CC(C)=C,O=C2NN=Nc1ccccc21,-9.04635562
Clc1ccccc1Cl,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCO,-14.85583937
OCCCCCCCCCCCC,CCC(=O)c1[nH]ccc1,-7.96954158
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,ONC(c(ccc1)cc1N(=O)=O)=O,-12.59328922
NCCCN,Cc1ccc(cc1)c(cc2)ccc2C,-8.49151549
COCCO,CCc(nc1C)oc1C,-6.88704285
CCC(C)c1ccccc1,Oc1cc(C)cc(O)c1,-8.37713922
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)(C)C21C3(C(C)(C)C)C1(C(C)(C)C)C32C(C)(C)C,-7.58885872
CCCCCC,SCCC(O)=O,-5.13543849
CCCCCCCC,CCC(=O)c(cc1)ccc1O,-7.93949487
CCOC(=O)c1ccccc1,O=S(c2ccccc2)(=O)C=Cc1ccccc1,-15.80899621
FCCCCCCCC,CS(=O)c1ccccc1,-8.05494133
CCN(CC)CC,Brc(cc1)ccc1C#N,-8.18006778
Fc1c(F)c(F)c(F)c(F)c1F,Cc2ccc(OC(=O)Cc1ccccc1)cc2,-11.31085281
OCCC(C)C,COc1ccc(cc1)N=CN(C)C,-10.8951754
FCCCCCCCC,CC(C)C(CC=C1C)=CC1,-6.664764
OCCCCCCCCCCCC,Fc1cn(C)c(=O)[nH]c1=O,-10.203434
CCCCC(CO)CC,Fc(cnc1F)nc1F,-4.23130167
CCCCCCCCBr,CCCCCC(OC(C)=O)C=C,-7.51938202
ClC(Cl)=C(Cl)Cl,CCCCC(C)CC,-5.09283384
C(C=Cc1cc2)c1cc2,CCCCCOC(CC)=O,-7.10713827
CCCCCCOC(C)=O,OCCCCCC(O)=O,-12.05283816
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CN(C)C=CC#N,-3.53225704
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC1(C)CCCC(C)=C1C=CC#N,-6.48583205
Cc1ncccc1C,CC(=O)c(ccc1)cc1C,-8.1835179
CCN(CC)CC,OC(=O)c(c1C)c(C)c(C)cc1C,-12.45776037
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCOC(=O)c(ccc1)cc1C,-8.13631805
O=Cc1occc1,COc(ccc1C=O)cc1O,-9.42421455
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CC1=C(OC2=CC=C(Cl)C=C12)S(=O)(=O)C1=NNC(=O)C=C1,-19.20754754
CCCCC(C)=O,CC(=O)NC1=C2C=CC=NC2=C2N=CC=CC2=C1,-19.27335086
CCOC(=O)c1ccccc1C(OCC)=O,CCCCOC(=O)c1ccccc1,-8.73008777
Clc2c1ccccc1ccc2,CCCOC(F)(F)CCF,-4.99286303
Fc1c(F)c(F)c(F)c(F)c1F,COc(ccc2C(=O)c(cc1)ccc1C(F)(F)F)cc2O,-13.34380218
CCCCCCCC=C,CCCCCCC=NO,-6.54644829
CCCC(C)CC,COc(cc1O)cc(C)c1,-7.23259592
O=C1CCCO1,CCOP1(OCCO1)=O,-10.70559074
CC(C)c(cc1)ccc1C,CC(C1CCCCC1)OC(=O)C=CC,-9.29470097
C(CC2)CCC2c1ccccc1,CCNc1ccccc1C,-7.85321789
COCCOC,OC(Cn2cncn2)(Cn1cncn1)c3ccc(F)cc3F,-17.19544165
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C1NC(SC1)=S,-4.91827852
N#CCCOCCC#N,CCOP(=O)(N(C)C)C#N,-8.96145886
CCCCC(CO)CC,C2Sc1ccccc1C2,-7.18835597
N#CCCCCC#N,CCCOC(F)(F)F,-2.29656251
NCCCN,OCCCCC,-7.534783900000001
N#CCCCCC#N,N#CC(c(c2F)c(F)c(F)nc2F)c(c1F)c(F)c(F)nc1F,-10.17770715
CCN(CC)CC,CCOC(CC1(C)OCCO1)=O,-7.75303107
N#CCCCCC#N,CC(C)(C1CC=C(C)CC1)OC(C(C)C)=O,-7.89724997
OCCCCCO,CC(CN1CCCCC1)C(=O)c(cc2)ccc2C,-11.53482538
O=CN,CCCCCCCCCCCCCCCCCCCCCCCCCC,-6.28873461
O=Cc1occc1,CCCCCCCCCCCCC(=O)NC,-12.99206697
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC(=O)c1ccccc1Nc(cccc2Cl)c2C,-9.41052729
CCN(CC)CC,Cc2cnc1ccccc1c2C,-9.36078752
CCCCOC(C)=O,COc1cc(C(C)C)ccc1C,-8.17648175
Clc1ccccc1Cl,COP(OC)(SCN2N=Nc1ccccc1C2=O)=S,-16.83053579
CCCCC(CO)CC,CCCCCCCCCCCCC,-7.82833694
CCC=C,I,-2.65083054
CC(C)(C)c1ccccc1,CN(C)c2ccc(cc2)C(=O)c1ccccc1,-14.49184164
O=Cc1occc1,OC(=O)c1cc(C(O)=O)ccc1,-15.72212759
CCCCN(CCCC)C=O,Cc1ccc(cc1C)N(=O)=O,-9.27487519
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(C)(C)C(O)=O,-3.08236515
CC(C)N(=O)=O,Fc3c(F)c(F)c(C(c(c(F)c4F)c(F)c(F)c4F)c1c(F)c(c(F)c2F)c(c(F)c2F)c(F)c1F)c(F)c3F,-12.3472343
N#CCCCCC#N,CN(C)C(N(C)C)=NP(=Nc1ccccc1)(N(C)C)N=C(N(C)C)N(C)C,-14.360259
CCCCCC,O=S1(=O)C=CCC1,-6.32218493
CC(C)c(cc1)ccc1C,CCC(C)COCC(OCC=C)=O,-8.51645448
OCCCO,Clc(ccc2O3)cc2Oc1ccccc31,-8.56586716
CCCCC(CO)CC,Oc1cccnc1,-10.26683591
CCN(CC)CC,OC(C#N)c1ccccc1,-9.11066231
O1CCCCC1,CC(C)(C)c(cc1)ccc1N,-9.78863049
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,N#CC(C#N)c(c(F)c1F)c(F)c(F)c1C,-9.41310724
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCCCCCCCCCCCCOC(C)=O,-11.12863353
N#CCCCCC#N,CC3(C)OCC2(CO3)C(C1CCC2C)C1(C)C,-8.56075974
COCCO,OCc(ccc1)cc1O,-13.0707248
CCCCC(CO)CC,CC(C)C1CCCCC1=O,-7.29809293
COCCOC,c(ccc1no2)cc1n2,-7.77704592
FCCCCCCCC,Clc(ccc1N)cc1N,-9.31393905
CCOC(=O)c1ccccc1,CCOc1ccccc1C=O,-9.21681935
OCCCCCO,OC(=O)c(cc1)ccc1I,-11.98475485
CCCCCCCCBr,NNC(N)=S,-8.77060922
N#CCCCCC#N,COc(ccc2C(=O)c1ccc(OC)cc1O)cc2O,-14.6327641
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCCCC(OC)=O,-9.22760856
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C,C(CCN2c4ccnc5c4ccc3c5nccc3N1CCCC1)C2,-18.41154127
Clc1ccccc1Cl,CCCCCCCCCCCC=C(C(CC1C2C)C1(C)C)C2=O,-15.62322491
CCCCCCCCBr,OCCOCCOCCOCCCC,-10.42564193
C=Cc1ccccc1,CC(=O)c1occc1O,-7.18620264
CCCCOP(OCCCC)(OCCCC)=O,CC(C)(C(C)(C)c2ccccc2)c1ccccc1,-11.49521394
ClC(Cl)=O,S=C1NC=CC=C1,-9.63314985
CC(C)(C)c1ccccc1,CCC(C)N6C=NN(c(cc2)ccc2N(CC4)CCN4c(cc3)ccc3OCC(CO5)OC5(Cn1cncn1)c7ccc(Cl)cc7Cl)C6=O,-37.18268508
BrC(Br)Br,COc1cc(CC=C)ccc1O,-9.40993902
CCOC(=O)c1ccccc1,CCCC(OC2CC3C1CC=CC1C2C3)=O,-10.41171002
FCCCCCCCC,OC(=O)c(ccc1C2=O)cc1C(O2)=O,-12.07262227
OCCCCCCCCCCCC,CCOP(=O)(N(C)C)C#N,-7.97716561
ClC(Cl)=C(Cl)Cl,FCC(F)C(F)(F)C(F)(F)C(F)(F)F,-2.63166909
CC(C)c(cc1)ccc1C,Cc1ccnnc1,-7.33986331
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CC(C)C1OCOCC1(C)C,-6.31112754
OCCCCO,Cc1ccc(cc1)S(=O)(=O)NS(c(cc2)ccc2C)(=O)=O,-19.86636877
CCOC(=O)c1ccccc1,OC1CCCCCCC1,-7.83747091
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cn1ccc(=O)[nH]c1=O,-4.92294028
CCCCOC(C)=O,Nc1ncccc1C,-8.11214671
C=Cc1ccccc1,CCCCOCc1ccccc1,-8.34690685
CCOC(OCC)=O,Oc(ccc1C)cc1O,-12.36139229
CCCN(=O)=O,CN1C=CSC1=S,-10.65079542
CCOC(CCC)=O,CN1CCN(CC1)CCCn4c3cc(C(F)(F)F)ccc3sc2ccccc42,-18.68203589
CC(C)c(cc1)ccc1C,CCOC(=O)N1CCNCC1,-8.490273599999998
CCC=C,OCCOC(C)(C)C,-5.83005584
Clc1ccccc1Cl,Fc2cc(C1CCCN1)ccc2,-8.41860295
ClC(Cl)=C(Cl)Cl,CCOCCC#N,-5.95112914
CCCCN(CCCC)C=O,COc(cccc1O)c1O,-11.09725951
N#CCCCC#N,Oc1cc(C)c(O)cc1C,-12.54376753
ClC(Cl)=O,NCCc(cc1)ccc1O,-9.54025113
O=Cc1occc1,OS(c1ccccc1)(=O)=O,-14.74801485
OCCCCCCCCCCCC,CCCCCCCCCCCCCCC(=O)N,-15.57750094
CC(C)(C)c1ccccc1,CCCCN(CCCC)C=O,-9.01860458
CCCCC(CO)CC,CNCC1=CC=C(C=C1)C1=NC=NC2=C1N=CN2,-19.18504956
