SMILES1,SMILES2,solute,solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,dGsolv_avg
CCCCCCCC=O,O,octanal,water,-2.29,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,183.934,38.65,123.662,34.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.679,0.0,0.0,15.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,246.263,-2.29
CCCCCCCC(=O)OC,O,methyloctanoate,water,-2.04,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,206.556,43.473,139.044,30.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.407,0.0,0.0,16.94,7.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,282.436,-2.04
CCCCCCC(=O)C,O,2-octanone,water,-2.88,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,183.685,39.585,123.626,37.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42,0.0,0.0,14.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,245.69,-2.88
COC(=O)C1=CC=CC=C1,O,methylbenzoate,water,-3.91,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,95.863,76.752,64.816,87.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.902,0.0,0.0,16.187,7.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,202.517,-3.91
C1CCOCC1,O,tetrahydropyran,water,-3.12,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,120.527,22.399,81.097,21.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.907,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,156.833,-3.12
C1=CSC=C1,O,thiophene,water,-1.42,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,51.513,47.85,34.925,48.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.541,0.0,0.0,0,0.0,129.904,-1.42
[HH],O,hydrogen,water,2.33,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,39.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39.592,2.33
CN(C)C(=O)NC1=CC=CC=C1,O,"1,1-dimethyl-3-phenylurea",water,-9.63,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,131.612,85.943,85.074,79.936,0.0,7.685,3.931,0.0,26.265,48.335,3.745,0.0,17.217,0.0,0.0,10.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,242.457,-9.63
CN1C=NC2=C(N=CN=C21)N,O,9-methyladenine,water,-13.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,87.839,59.137,41.539,19.108,0.0,53.23,18.483,0.0,86.708,170.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,200.205,-13.6
CC1=CN(C(=O)NC1=O)C,O,1-methylthymine,water,-10.4,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,92.878,51.469,54.066,28.861,0.0,7.75,8.914,0.0,28.448,39.451,6.313,0.0,46.158,0.0,0.0,29.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,198.255,-10.4
C(C(F)(F)F)(F)(F)F,O,hexafluoroethane,water,3.94,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,1.579,0.0,0.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.851,0.0,0.0,0.0,92.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.43,3.94
C(C(F)(F)F)(C(F)(F)F)(F)F,O,octafluoropropane,water,4.28,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,1.464,0.0,0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.377,0.0,0.0,0.0,113.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,164.841,4.28
C(C(Cl)(Cl)Cl)Cl,O,"1,1,1,2-tetrachloroethane",water,-1.15,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,22.643,3.262,15.288,2.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.871,0.0,0.0,0.0,87.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.776,-1.15
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,O,hexachloroethane,water,-1.4,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,0.165,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.581,0.0,0.0,0.0,120.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,193.745,-1.4
CCC(C)Cl,O,2-chlorobutane,water,0.07,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,103.278,20.493,69.599,15.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.223,0.0,0.0,0.0,21.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,158.993,0.07
CCCCCCl,O,1-chloropentane,water,0.07,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,128.316,22.157,86.41,19.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.477,0.0,0.0,0.0,24.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,189.95,0.07
CCCC(C)Cl,O,2-chloropentane,water,0.07,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,126.523,24.018,85.21,19.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.996,0.0,0.0,0.0,21.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,185.536,0.07
CC1=CC=CC=C1Cl,O,o-chlorotoluene,water,-1.15,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,83.613,62.417,56.498,81.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.575,0.0,0.0,0.0,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,181.605,-1.15
C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl,O,"2,2'-dichlorobiphenyl",water,-2.73,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,99.338,97.964,67.239,134.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.917,0.0,0.0,0.0,43.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,265.218,-2.73
C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl,O,"2,3-dichlorobiphenyl",water,-2.45,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,96.442,99.697,65.272,138.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.142,0.0,0.0,0.0,43.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,264.281,-2.45
C=CCBr,O,3-bromopropene,water,-0.86,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,60.808,31.371,41.109,26.861,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.698,0.0,0.0,0.0,28.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,137.877,-0.86
CC1=CC=CC=C1Br,O,bromotoluene,water,-2.37,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.63,61.13,57.242,81.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.429,0.0,0.0,0.0,28.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,191.189,-2.37
CC1=CC=C(C=C1)Br,O,p-bromotoluene,water,-1.39,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,83.873,61.601,56.66,79.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.625,0.0,0.0,0.0,29.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,190.098,-1.39
C(F)(F)(Cl)Cl,O,difluorodichloromethane,water,1.69,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,1.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.398,76.561,0.0,0.0,31.426,47.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,123.131,1.69
C(F)(Cl)(Cl)Cl,O,fluorotrichloromethane,water,0.82,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.003,112.08,0.0,0.0,15.181,70.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.792,0.82
C(Cl)(Cl)(Cl)Br,O,bromotrichloromethane,water,-0.93,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.408,42.217,0.0,0.0,67.642,26.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,150.962,-0.93
C1=C(C=C(C(=C1Br)O)Br)C#N,O,"3,5-dibromo-4-hydroxybenzonitrile",water,-9.0,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,31.281,60.569,15.366,72.875,0.0,27.673,0.0,0.0,9.488,6.199,0.0,17.568,15.916,6.123,0.0,5.525,0.0,0.0,0.0,0.0,0.0,84.407,0.0,0.0,0.0,55.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,219.846,-9.0
C1=CC(=C(C(=C1)Cl)C#N)Cl,O,"2,6-dichlorobenzonitrile",water,-5.22,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,37.059,61.755,25.1,77.712,0.0,27.666,0.0,0.0,6.981,6.226,0.0,17.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.214,0.0,0.0,0.0,47.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,199.694,-5.22
C1=CC(=C(C(=C1)Cl)C(=S)N)Cl,O,"2,6-dichlorothiobenzamide",water,-10.81,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.69,47.584,25.049,64.63,0.0,8.921,18.71,0.0,0.68,11.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.266,0.0,0.0,0.0,45.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.396,0.0,0.0,0,0.0,230.857,-10.81
CC1=C(C=NC=C1)C,O,"3,4-dimethylpyridine",water,-5.22,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,102.555,62.061,69.179,61.965,0.0,14.346,0.0,0.0,11.298,47.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.962,-5.22
C[N+](=O)[O-],O,nitromethane,water,-3.95,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,36.939,11.231,24.965,0.0,0.0,4.146,0.0,0.0,4.454,14.279,0.0,0.0,53.926,0.0,0.0,0.0,0.0,32.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,106.242,-3.95
CC1=CC(=CN=C1)C,O,"3,5-dimethylpyridine",water,-4.84,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,108.103,61.99,72.909,61.219,0.0,14.243,0.0,0.0,11.079,46.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,184.335,-4.84
CCC1=CC=NC=C1,O,4-ethylpyridine,water,-4.74,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,106.68,60.748,71.979,62.356,0.0,14.384,0.0,0.0,11.54,47.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,181.812,-4.74
C[Si](C)(C)C,O,tetramethylsilane,water,3.04,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,147.137,33.775,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,186.29,3.04
CNN,O,methylhydrazine,water,-5.31,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,79.78,9.905,25.701,0.0,0.0,20.108,29.067,19.271,4.141,31.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,109.793,-5.31
CN(C)N,O,"1,1-dimethylhydrazine",water,-4.48,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,96.337,17.367,47.712,0.0,0.0,17.117,17.729,11.763,7.275,55.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130.821,-4.48
C(=O)(N)N,O,urea,water,-13.8,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,53.761,9.436,0.0,0.0,0.0,21.272,37.678,0.0,17.138,30.45,10.386,0.0,25.348,0.0,0.0,16.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,109.818,-13.8
C1=CC=C(C=C1)C(=O)N,O,benzamide,water,-10.9,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,83.708,65.935,40.019,86.14,0.0,9.751,17.232,0.0,3.729,12.851,4.792,0.0,22.99,0.0,0.0,14.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.384,-10.9
CC1=CC=CC=C1N,O,2-methylaniline,water,-5.56,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,105.734,62.748,56.082,81.678,0.0,10.228,15.888,0.0,2.939,12.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.71,-5.56
CC1=CC(=CC=C1)N,O,3-methylaniline,water,-5.67,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,109.552,62.281,56.603,80.375,0.0,10.964,18.027,0.0,2.952,13.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.797,-5.67
CC1=CC=C(C=C1)N,O,4-methylaniline,water,-5.55,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,109.535,62.375,56.555,80.397,0.0,11.032,18.05,0.0,2.943,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.942,-5.55
CCNC1=CC=CC=C1,O,N-ethylaniline,water,-4.62,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,127.151,71.47,77.915,85.845,0.0,4.965,8.246,0.0,4.773,27.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203.586,-4.62
CN(C)C1=CC=CC=C1,O,"N,N-dimethylaniline",water,-3.58,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,122.161,74.227,82.461,76.825,0.0,3.181,0.0,0.0,9.895,36.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,199.569,-3.58
C(CN)N,O,"1,2-ethanediamine",water,-9.72,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,101.369,8.413,32.517,5.151,0.0,23.616,37.072,0.0,3.493,76.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,133.399,-9.72
OO,O,hydrogenperoxide,water,-8.58,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,27.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.198,19.784,0.0,0.0,0.0,0.0,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,71.944,-8.58
C1=CNC(=O)NC1=O,O,uracil,water,-16.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,51.772,40.908,17.338,28.257,0.0,10.573,18.337,0.0,26.523,36.135,7.699,0.0,50.978,0.0,0.0,32.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,154.231,-16.59
C1=C(C(=O)NC(=O)N1)F,O,5-fluorouracil,water,-16.92,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.98,37.145,8.622,23.346,0.0,10.549,18.378,0.0,26.433,36.058,7.691,0.0,50.245,0.0,0.0,32.335,0.0,0.0,0.0,23.808,0.0,0.0,0.0,16.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.727,-16.92
C1=C(C(=O)NC(=O)N1)C(F)(F)F,O,5-trifluoromethyluracil,water,-15.46,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,36.548,34.28,6.984,22.489,0.0,10.534,18.358,0.0,25.875,35.993,7.678,0.0,47.654,0.0,0.0,30.745,0.0,0.0,0.0,63.986,0.0,0.0,0.0,44.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,193.002,-15.46
C1=C(C(=O)NC(=O)N1)Cl,O,5-chlorouracil,water,-17.74,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.528,35.376,8.349,21.209,0.0,10.529,18.34,0.0,26.273,35.961,7.677,0.0,49.381,0.0,0.0,31.805,0.0,0.0,0.0,0.0,38.067,0.0,0.0,0.0,24.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,171.88,-17.74
C1=C(C(=O)NC(=O)N1)Br,O,5-bromouracil,water,-18.17,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.387,35.071,8.263,20.871,0.0,10.529,18.328,0.0,26.227,35.96,7.676,0.0,49.124,0.0,0.0,31.644,0.0,0.0,0.0,0.0,0.0,43.783,0.0,0.0,0.0,29.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,176.894,-18.17
C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,O,m-bis(trifluoromethyl)benzene,water,1.07,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,43.016,50.516,29.121,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.001,0.0,0.0,0.0,89.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,223.534,1.07
CN(C)C(=O)C1=CC=C(C=C1)OC,O,"N,N-dimethyl-p-methoxybenzamide",water,-11.01,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,143.825,80.723,97.039,70.751,0.0,2.488,0.0,0.0,10.031,28.496,1.218,0.0,32.895,0.0,0.0,16.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,259.932,-11.01
CC1=CC=C(C=C1)C(=O)N(C)C,O,"N,N,4-trimethylbenzamide",water,-9.76,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,147.488,79.701,99.502,79.305,0.0,2.49,0.0,0.0,9.953,28.521,1.221,0.0,20.568,0.0,0.0,12.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,250.247,-9.76
C(CCl)OCCCl,O,bis(2-chloroethyl)ether,water,-4.23,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,94.232,15.585,63.481,9.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.005,0.0,0.0,0.308,0.0,0.0,0.0,0.0,78.569,0.0,0.0,0.0,48.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,199.39,-4.23
CC(OC(=O)C)OC(=O)C,O,"1,1-diacetoxyethane",water,-4.97,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,117.991,43.463,79.606,27.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.117,0.0,0.0,32.82,14.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,222.571,-4.97
CCOC(C)OCC,O,"1,1-diethoxyethane",water,-3.28,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,161.139,34.943,108.538,21.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.649,0.0,0.0,0.56,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,214.731,-3.28
COCOC,O,dimethoxymethane,water,-2.93,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,92.844,25.86,62.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.756,0.0,0.0,1.728,4.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,143.46,-2.93
CC(=O)OCCOC(=O)C,O,ethyleneglycoldiacetate,water,-6.34,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,114.195,39.074,77.032,24.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.908,0.0,0.0,27.854,8.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,207.177,-6.34
CCOCCOCC,O,"1,2-diethoxyethane",water,-3.54,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,168.038,34.408,113.023,21.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.156,0.0,0.0,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,224.602,-3.54
C1=CC=C(C=C1)C(=O)[O-],O,phenylformate,water,-3.82,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,74.584,71.229,50.429,77.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.332,0.0,0.0,19.202,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,180.145,-3.82
