0,1,dGsolv_avg
COc1ccccc1,CN(C)C(N(C)C)=NP(=Nc1ccccc1)(N(C)C)N=C(N(C)C)N(C)C,-17.03971041
OCCCCCCC,CCn1cccc1C(C)=O,-7.47541179
OCCOCCCC,NCc1ccccn1,-8.69243785
CC(C)(C)c1ccccc1,FC(F)(F)C(F)(F)C(F)(C)C(C)(C)C,-4.90040727
CCI,CCC(=O)N1CCOCC1,-9.44184258
O=C1CCCC1,N#CC=CC=C,-6.52734409
ClCBr,CC(C)NCC(O)COc2c1ccccc1ccc2,-15.75005971
OCCN,CCCCCCOC=O,-4.94198309
C=Cc1ccccc1,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.02106591
CCN(=O)=O,CC(C)(C)C21C3(C(C)(C)C)C1(C(C)(C)C)C32C(C)(C)C,-7.90175716
ClCC(C)C,CCCCCCCCCCC(O)=O,-10.02863249
CC(CC(C)=O)=O,CC2CCN(CC2)c1ccncc1,-10.97622145
COC(CC#N)=O,OC(C)C(C)(C)C,-5.1796371
C1CC=CCC1,Nc1nc(N)cc(O)n1,-8.69943302
OCCc1ccccc1,CCC=CC(C)C,-3.46305672
OC(C)(C)C,CCCCCCC(C)C=O,-6.84438844
ClC(Cl)=C(Cl)Cl,CCOC(=O)N1CCNCC1,-8.2401695
OCCC#N,CC(OC(C)=O)OC(C)=O,-7.15744483
CN1CCCC1=O,CC1(C)CCCC(C)=C1C=CC(C)=O,-10.373385
NCc1ccccc1,CCCOC(C(C)OC(C)(C)CC)=O,-8.26296435
OCCCCCC,CCCC(C)CN,-6.57464834
NCCN,S=C1NCCO1,-14.07633259
CCOC(C)=O,CCCC(O)(CC)CC,-7.03270152
CCCCCCCCCCCCCCC,CC(C)C(C)=N,-3.74710921
OCCOCCCC,CC2(C)COC(OC2)c1ccccc1,-9.90498764
CCCC(C)=O,Cc2cc1ccccc1cn2,-8.921827699999998
CCCCN(CCCC)CCCC,CC1CC(CCC1)=O,-5.62986981
N#Cc1ccccc1,CC(C)COC(C)(C)C,-4.88024045
CC(C)CC(C)C,CN(C)C(=O)N,-4.85015765
CCBr,CC(C)C(F)(F)C(F)(F)Cl,-4.17160189
CC(CC1)CS1(=O)=O,CC2CC1=C(CCCC1(C)C)CC2(C)C(C)=O,-8.87830816
CNc1ccccc1,CCC(C)(C)Br,-5.19384858
CC(CC1)CS1(=O)=O,NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1,-17.63721841
O=C1CCCCC1,CCc1cnccc1C,-7.67583066
CCCCCCCCC,CC(C)c1cc(C(C)C)ccc1,-7.25731453
NCCCN,FC(C)(C)C(C)=O,-3.88933739
OC1CCCCC1,BrCCC(F)(F)C(F)(F)F,-4.25283514
CCC=C,FC1(F)CCCC1,-4.24108324
O=CN1CCOCC1,CCN(C2CCCCC2)C1CCCCC1,-6.94471511
N#Cc1ccccc1,FCC(C)C(C)(C)C,-4.69612191
C(CC1)CCC1C2CCCCC2,O=Nc1cc(ccc1)N(=O)=O,-7.16923327
O1CCCCC1,FC(F)(F)C(F)(F)C(Cl)(Cl)C(F)(F)F,-3.24126773
CCOC(=O)c1ccccc1,COC(F)(F)C(CF)C(F)(F)F,-4.52078666
NCCCC,CC(C)(C=NOC(=O)NC)S(C)=O,-13.89424127
OCCS,CC1(OC1)C(C)=O,-5.97942365
CC=O,SCc1ccccc1,-7.79860727
Fc1ccccc1,CCC(O)CC,-4.93952831
Fc1c(F)c(F)c(F)c(F)c1F,CCC(C)c1ccccc1,-6.104790599999999
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C2c1ccccc1C=CO2,-5.05426092
CC(Br)Br,CCC(C)OC(C)(C)C,-5.46314737
OCCCC,OC=CC,-5.79158066
OCCOCCN,COC(C(O)C(O)C(OC)=O)=O,-10.96095689
CCCCCCCCC=C,CC(C)CC(F)(F)C(F)F,-3.82617725
CC(C)CC(C)(C)C,CCOP(=O)(N(CC)CC)N(CC)CC,-9.14816852
CCCCCCCCCCCCCCCC,FCC(F)(C(F)(F)F)C(C)=O,-2.71954217
ClCCCl,CON(C)C(=O)Nc(cc1)ccc1Br,-13.70836183
CC(C)C(C)C,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,-22.67490237
COP(OC)(OC)=O,CC(C)COCC(C)C,-3.88234431
ClC(Cl)C(Cl)Cl,c(ccc1c2sc3)cc1ccc2c3,-10.75810544
OCCC,Oc1c(c(O)c(cc1N(=O)=O)N(=O)=O)N(=O)=O,-12.75474224
CC(=O)c1ccccc1,CCCCCCCC(C)=O,-7.3334503
OCCCCCO,CNC(=O)NN,-10.67810174
ClC(=C)C=C,ClCOCCl,-4.618762599999998
CC1CCCCC1,FC(F)(CC1(F)F)CC1(F)F,-3.33241797
OCCO,CC(C)C(CCC1CC(CC2C)=O)CC21C,-9.10587637
CC(C)CC(C)C,COC(=O)C=C(C)C,-4.88080959
Brc1ccccc1,CCOC(=O)C=CN(C)C,-9.31717605
CCCCCCCC,CC1CCO1,-3.13265011
Oc1cc(C)ccc1,CC1CCNC1,-8.73375662
CC(CC(C)=O)=O,CN2C=CC(c1ccccc21)=O,-13.81633194
CC(C)CCC(C)(C)C,OCCOc1ccccc1,-7.0130493000000005
ClCCCl,ClCCC(F)(F)C,-5.20380884
CCCCCC#N,CCN(CC)C(c1cccnc1)=O,-11.2592547
CCc1ccccc1,CN(C)CC=O,-5.24620013
S=C=S,Fc1c(F)c(F)c(O)c(F)c1F,-5.18033616
COCOC,O=C1C(=COC2=CC=CC=C12)C1=CC=CC=C1,-13.81242624
OC(C)(C)C,CC(C)(C#N)N=NC(C)(C)C#N,-9.66733967
CCc1ccccc1,O=S=Nc1ccccc1,-7.84866811
CCC(C)CC,Cc1ccc(cc1)C(=O)NN,-8.03996889
CC(C)C,COCCc(cc1)ccc1OCC(O)CNC(C)C,-13.21816572
COCCOCCOCCO,CCCCCCC=NO,-8.67663642
N#Cc1ccccc1,CCCC#CC(O)=O,-9.31506876
ClC(Cl)C(O)=O,FC(F)C(Cl)(Cl)Cl,-3.42486726
CC(C)(C)c1ccccc1,CC1(C)CCC=C(C)C1C=CC(=O)C=O,-9.98470842
CC(C)CCC(C)(C)C,CCCN(C)N=O,-5.07263484
BrC(Br)C(Br)Br,CC(C)CCN=C=S,-6.59571062
CCCCOP(OCCCC)(OCCCC)=O,CCCCOC(CCCC)=O,-6.8454651
ClC(Cl)C(Cl)Cl,CCOC(CC=C(C)CCC=C(C)C)=O,-11.272113699999998
OCCCCCCCCC,Fc1ccc(cc1)C(=O)NO,-10.09308444
CNC(C)=O,CCN1CCCC1,-4.56778488
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CCC1OC(C)=C(C)C1=O,-5.89865736
ClB(Cl)Cl,OC(=O)CNC(CNC(C(F)(F)F)=O)=O,-11.03730329
COC(CC#N)=O,CCCCCCN1CCCC1=O,-9.67039702
NC(C)C,CCNC(=S)NCC,-13.83191206
CCCl,c(nc2)ccc2c1ccccc1,-10.47941309
CCCCCCOC(C)=O,FC(Br)C(F)(F)O,-8.87114991
C1OC1,CCCNCC=C,-5.33298317
CCCCC,Cc(ccc1O)cc1N,-7.24647672
CC(Br)Br,OC(=O)c(ccc1cc2C(O)=O)cc1cc2,-13.86086549
CCC#N,FC(C)OCC(F)(F)F,-4.45481076
CCNC(C)=O,OCc1cc(CO)ccc1,-12.91244593
CCOCC,Sc1ccccc1,-7.06592722
CCCOCC(O)C,CCC(C)C(F)(F)C,-4.04734172
Cc1ncccc1C,FC(F)C(F)(F)OC(F)(F)C(F)Cl,-3.77883768
CCC1OC1,CCCC(F)(F)Cl,-4.09825371
COCCOC,CCc1ccc(C(C)(C)C)cc1,-7.65719681
CC(Cl)Cl,COC1CCCCC1,-5.76971471
O,O=C(c1cocc1)N,-10.71498885
OCCCCO,CCC(F)(C)C(F)(F)F,-2.18962489
C(CC2)CCC2c1ccccc1,CC1OC(OC1)c(ccc2O)cc2OC,-11.38376643
OC(C)=O,CCCCCCCCCCCC(=O)N1CCOCC1,-15.53586106
ClC(Cl)=O,CC1(C)CC(CC(C1)=O)=O,-8.67297423
CCCOCC(O)C,Cc8ccc(cc8)c(c1nc9C=C1)c3[nH]c(cc3)c(c(cc7)ccc7C)c4nc(C=C4)c(c(cc6)ccc6C)c(cc2)[nH]c2c9c(cc5)ccc5C,-34.84350805
CCCCCCC=C,CC(=C)C(C)=C,-3.56913945
COCCOCCOCCOCCOC,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-31.78313053
OCC(O)CC,FC(F)(F)C(F)(F)C(C(F)(F)F)=O,-0.44048783
O=CN,CC1(C)C2CCC1CC2=C,-2.62324721
COC(CC#N)=O,S,-2.66321347
CCCCCCCC=C,Clc1ccccc1c2ccccc2Cl,-9.79079241
CCBr,NC1C(=O)NC(=O)NC1=O,-12.39136632
COCCOCCOCCOC,N(c4c2ccccc2ccc4)c3c1ccccc1ccc3,-16.64465181
ClCBr,FC(F)C(F)(F)C(F)(Cl)Cl,-3.59714537
COCOC,CC(C)N=CN(C)C,-6.1495561
OCCCCC,O=C2NN=Cc1ccccc21,-11.08880156
CC1CCCC1,FC(F)N(C(F)F)C(F)(F)C(F)(F)F,-2.61705054
CCOCCOCCOCC,OCCC#N,-8.61439446
CCOC(C)(C)C,FC(F)(F)C(F)(F)C(O)(C)C,-5.06753866
C1CC=CCC1,CN(C)C(=O)NN,-6.22956907
CSC,Cc(ccc1N(=O)=O)cc1O,-9.44692347
CC(C)OC(C)C,NCCCN,-4.80604271
O=N(c1ccccc1)=O,CC(C(O)=O)C(O)=O,-10.23301144
CC(Cl)(Cl)Cl,C2C3CC(CC2CC5C3)C5C1OOC1C6C7CC(C4)CC6CC4C7,-15.98941918
CCC=C,FC1=CC=C(C=C1)C1=CNN=C1C1=CC(F)=NC=C1,-14.84395265
O,O3(CCOCCOc2ccccc2OCCOCCOCCOCCOc1ccccc1OCCOCC3),-25.07603676
CC(=O)c1ccccc1,c(ccc1c(ccc4)c3c4c2ccccc52)cc1C53,-13.43774785
OCCC#N,CCCCCCCCCc2c1ccccc1ccc2,-8.9766156
COCOC,OC(=O)c(cc1O)cc(O)c1O,-17.56034492
C(CCc1cc2)Cc1cc2,CCCCC(N)C(O)=O,-8.15767142
CC1OC1,CCCC(C)CCC,-4.55642176
COc1ccccc1,CCCON(=O)=O,-4.80936215
Fc1c(F)c(F)c(F)c(F)c1F,CCCCCC(F)C,-4.79489735
c2nc1ccccc1cc2,OC(=O)c(ccc1N)cc1O,-18.41931432
OCCCCCCCCCCCC,CCCCCCCCC=CCCCCCCCC(OC(COC(CCCCCCCC=CCCCCCCCC)=O)COC(CCCCCCCC=CCCCCCCCC)=O)=O,-40.96445624
CCCC=O,S=C2C=C(SS2)c1ccccc1,-13.40004968
O1CCCCC1,NCC(F)(F)C(F)(F)F,-3.69483752
Ic1ccccc1,BrC#N,-3.83046648
CCOC(=O)c1ccccc1,O=C(Cc1ccccc1)N,-10.03898416
COP(OC)(OC)=O,Oc1c(C)c(C)c(O)c(C)c1C,-12.56024893
Brc1ccccc1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-3.49957803
CCCCCCCl,Nc2cc1cc[nH]c1cc2,-10.16280571
N1CCCC1,CC(C)CCC(CC)=O,-6.52098475
OCCCCCC,CCCCCCCCC=CCCCCCCCC(OC(COC(CCCCCCCC=CCCCCCCCC)=O)COC(CCCCCCCC=CCCCCCCCC)=O)=O,-40.42809649
O=CN1CCOCC1,CCCCC(CC)=O,-5.51547976
CC(Br)Br,CN(C)c2ccc(cc2)C(=O)c1ccccc1,-16.08679673
CC(C)(C)c1ccccc1,CCCCCCC1OC(CC1)=O,-10.04454
Fc1c(F)c(F)c(F)c(F)c1F,COCC(N)(C)C,-4.41938641
O=CN1CCOCC1,CC(=C)c(cc1)ccc1O,-11.92604701
Oc1cc(C)ccc1,C2CC1OC1CC2,-6.36605652
CC(=O)c1ccccc1,CCC(C(C)(C)C)=O,-5.49164315
ClCCCl,CN(C)c(cc1)ccc1C,-7.97882229
CCN(CC)CC,CCOC(F)(F)C(F)(C)C(F)(F)F,-4.40802492
O(Cc2ccccc2)Cc1ccccc1,CCOCCCO,-6.6412458
CCCCOC(C)=O,Cc1cnccn1,-6.10805659
CCCCCCCCC=C,COC(=O)C=C(C)C,-4.95175534
CCCCCCCC=C,CCNC(C)C,-3.93216343
O=C1CCCCC1,COCC,-2.66987792
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC(O)=O,-3.6174433
CCCCCCCCN(CCCCCCCC)CCCCCCCC,CCC(F)(C)C(F)(F)C(F)(F)C(F)(F)F,-3.40512446
COc1ccccc1,C#CCCCCCC#C,-6.51112929
OCCCCCCCCCC,CC(=N)N=C,-5.15367247
OCCOCC,N#Cc(cc1Br)cc(Br)c1O,-11.82529777
CCOCCOCCOCC,FB(F)c(cc1)ccc1C,-5.81532074
OCCCCCO,CCCCCCCCCCC,-4.68167331
CC#N,OC(=O)c(cc(C)cc1C)c1C,-10.69786172
BrC(Br)Br,CCCN1CCCCC1,-6.51975822
CC(C)C(C)C,Oc1ccc(O)nn1,-6.16031069
O=S=O,Oc1cc(C)c(C)cc1C,-8.94260089
CI,C(c2cc3)c1ccccc1c2cc3,-10.14434541
COC(OC)=O,CC1(C)C(CC1C3C)C(=Cc2ccccc2)C3=O,-12.15810169
OCCOCCOCCOCCCC,CC(C)Cc1sccn1,-7.22260736
CN1CCCC1=O,COC(=O)NC,-7.05953171
CC(C)c(cc1)ccc1C,CC3(C)OCC2(CO3)C(C1CCC2C)C1(C)C,-10.35598555
CCC#N,CCc(cc1)ccc1O,-9.5830001
CCNC=O,CC(CC1)OC21C(C)=CCCC2(C)C,-7.66272242
c2nc1ccccc1cc2,CC(C)=CC(Cl)=O,-6.77663462
CCCC=O,COCC(F)F,-3.9101265
ClC(Cl)=C(Cl)Cl,CC(C)(C)CC(C)=C,-4.61729338
CCBr,C(c1cc2)c4ccc3ccccc3c4c1cc2,-13.30070998
O=CN,FCC(=O)N,-8.33260224
COC,c(cc2)ccc2C(c3ccccc3)=c1cccc1,-13.67173468
CCOC(OCC)=O,Oc1ccccc1N(=O)=O,-8.27351768
OCCCl,CC(Cc1cc2)Cc1cc2,-5.76089629
CCC(C)CC,C2Nc1ccccc1NC2,-8.11427357
CCCCNCCCC,FC(F)(F)C(F)(F)C(C(F)(F)C(F)(F)F)C=O,-3.49066622
O1CCCC1,CC(C)CCOC=O,-5.9703194
N1CCCC1,CC(C)C(C)=C,-3.53443025
CCCCOCCCC,ClCCCCC(O)=O,-9.03941385
C1CC=CCC1,FC(F)C(F)C(F)(F)OC(F)(F)C(F)C(F)F,-4.59934948
OCCN,CCOC(CCCCCOC(C)=O)=O,-8.53393728
N#CCCCC#N,NCCCCCC(=O)N,-12.81120024
O1CCCC1,FC(F)(F)C(OC1(F)F)OC1(F)F,-4.1843826
Cc1ccc(C)cc1,CCOC(C)=N,-4.67507533
OCC(C)C,COc(ccc1ncc2)cc1c2C(O)C3CC4CCN3CC4C=C,-19.86368332
COCCOCCOC,CCCCCC(=O)NC,-9.18418668
CC(Br)Br,FC(F)(F)C(F)C(C)(Cl)C(F)(F)F,-3.57780195
CC(C)CCC(C)(C)C,COCC(C)C(F)(F)F,-3.43802132
CC1OC(OC1)=O,COc2c1ccccc1ccc2,-8.43056654
CCCCC#N,FC(F)(C)OCC(F)(F)C(F)F,-4.73078368
Cc1cc(C)ccc1,CN(C)C#N,-6.1161311
ClCCCl,CC1CCC(CC1)=C,-4.86260787
NCCN,CCC=C(C)CO,-7.28143961
Clc2c1ccccc1ccc2,ON=C1C=CC(=NO)C=C1,-8.58052066
CCCN(=O)=O,CCc1nccnc1CC,-7.47412207
CCC(O)(C)C,CN(C)C(=O)N(C)C,-7.29587695
CC(=C)C#C,FC(F)(F)C(O)C(C)(C)C,-5.04048569
COP(OC)(OC)=O,OOc1cc(C(C)C)cc(C(C)C)c1,-12.1607961
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)C(C)(C(F)(F)F)C(F)(F)F,-3.66411369
OCCCl,CCCC(C)=CCC,-3.46256084
FC(F)C(F)C(F)(F)F,CCc(ccc1CC)cc1CC,-6.93280988
Clc2c1ccccc1ccc2,CCCCCCCCC=C,-6.18371618
CCNCC,CC1CCNCC1,-5.50130883
CCBr,CCC(C(C)C)=C,-4.19261103
COc1ccccc1,Cc1ccccc1NC(=N)NC(=N)N,-14.90636301
CCI,CC(C)(C(C)(C)c2ccccc2)c1ccccc1,-12.13532196
CCCCCN(CCCCC)CCCCC,Nc2c1C(=O)NC(c1c(N)cc2)=O,-6.71193459
NC(C)C,Nc1cc(C)ccn1,-9.88190284
Clc1ccccc1Cl,FC(Cl)Br,-3.59012784
OCCCCCCCCCC,CC2Cc1ccccc1O2,-6.70154349
COC,Clc2cc(ccc2)N(C)C(C)=Nc1ccccc1,-14.62608854
Clc2c1ccccc1ccc2,CC2(C)CCCC(CC1)=C2CC1C=O,-10.21567525
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCC=C,-15.25521694
O=C1CCCO1,Cc1cn(ccc1)=O,-8.48009897
ClC(Cl)C(O)=O,CCC(O)=O,-7.58331584
CCC(O)(C)C,FC(Cl)C(F)OC(F)(F)C(F)F,-4.37677373
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)C(F)(F)C(F)(F)C=O,-2.62263095
CC(C)CC(C)=O,FC(F)CC(F)(F)C(F)(F)F,-3.4218937999999994
N#Cc1ccccc1,CCCCCCCCC(OCC=C)=O,-9.57921235
O=C1CCCC1,COC(F)(F)C(F)(F)C(F)(F)C,-5.04646688
CCCBr,ClCCC(F)(F)C,-5.05621522
ClB(Cl)Cl,C1CCC=CCCC1,-5.95079221
O(Cc2ccccc2)Cc1ccccc1,O=S(c(cc1)ccc1N2CCCCS2(=O)=O)(=O)N,-20.08711824
OCCCCO,OC(=O)c(ccc1)cc1C=O,-12.21622791
Clc1ccccc1Cl,CC1(C)C(C1C(OCc3cc(Oc2ccccc2)ccc3)=O)C=C(Cl)Cl,-18.12322057
CCOc1ccccc1,CCc(ccc1)cc1N,-7.91996594
CCC(O)CC,Nc1c(cc(cc1S(F)(=O)=O)S(F)(=O)=O)S(F)(=O)=O,-14.40055782
n1ccccc1,CCc(cc1CC)cc(CC)c1CC,-8.89313762
Clc1ccccc1Cl,FP(F)F,-0.42447272
CCCCc1ccccc1,FC(F)C(F)(Cl)C(F)(F)Cl,-3.36465324
CCNCC,CC(C)C=CCl,-4.37733978
O=C1CCCO1,CCO[PH](OCC)=O,-8.50428502
Oc1cc(C)ccc1,FC(F)OC(Cl)C(F)(F)F,-2.94892504
CCCCC(CO)CC,CCC(OC(C)(CCC=C(C)C)C=C)=O,-8.46285399
ClCCl,O=N(=O)c(cc1)ccc1C2(CC4C3)CC(C4)CC3C2,-15.35093111
CC(Cl)(Cl)Cl,CC1OCCC1=O,-6.11127879
Clc1ccccc1,CCOc1ccc(OCC)cc1,-9.20159308
CC(C)C(C)C(C)C,CCCCCNCCCCC,-7.4620125
CCC(O)(C)C,CCCCCCCCCCCCCCCC(O)=O,-15.30187182
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,Cc1cc(C)ncn1,-5.39173915
CCI,CC2c1ccccc1OC2C(C)=O,-9.55936321
CC(C)(C)CC(C)=C,CCC#CCC,-3.82065308
O,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,-27.38082623
O=S1(CCCC1)=O,CCOC(=O)c1ccccn1,-8.8452387
CCC(O)(C)C,OC(=O)c(cc(C)cc1C)c1C,-11.42957913
OCCC,CCCSSSCCC,-7.68202259
CCCCCCCCCC,CC2=CC(=O)Nc1ccccc21,-9.03377277
ClC1CCCCC1,O=C1NCC1,-6.17486675
CC(CC(C)=O)=O,OC(=O)c1ccc(N)cc1N,-15.51500574
OCCOCCOCCO,OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,-15.46207208
NCCCN(C)C,CC(C)(Cl)C#C,-4.87479102
SC,CC(C)(C)c(c(c1C)N(=O)=O)c(c(C)c1C(C)=O)N(=O)=O,-15.24070908
CN1CCCCC1=O,c(ccc3C=C2c1ccccc1C=C2O4)cc43,-13.14528566
COC,Oc1cc(C)on1,-9.75805993
CS(C)=O,CCCC(C)CN,-4.33356295
OCCCl,OCCOCCOCCCCCC,-10.3558856
FC(F)(F)C(F)(F)C(F)(F)F,O=C2NC(N)=Nc1[nH]cnc21,-7.98629374
CCC(C)Cl,ClCCC(F)(F)C(F)(F)F,-4.02734104
CCC(O)CC,CC(C)C(CC1C(CC)=O)CC=C1C,-9.15351596
OCCc1ccccc1,Cc1cccc(Cl)c1C,-6.45279571
OCCOCC,O=C(NC2CCCCCC2)Nc1ccccc1,-16.82389385
CCCCC(CC)=O,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)N(=O)=O,-10.42021128
CC(=O)c1ccccc1,C1NC1,-3.1264724
OC(C)=O,CC(C)NC(C)(C)C,-6.7254839
OCCOCCOCCO,OCCCCCCCCC=C,-8.71461705
OCCC#N,COC(=O)c1ccncc1,-8.05110906
CCCCCCCCBr,CS(c1ccccc1)(=O)=O,-9.80606627
O=S1(CCCC1)=O,Cc1cn(C)c(=O)n(C)c1=O,-10.93674336
CCC(C)CC,OC(C)C=CC1C(C)=CCCC1(C)C,-8.7660474
CC(C)CCC(C)(C)C,CCCN(CCC)c1c(cc(C(C)C)cc1N(=O)=O)N(=O)=O,-13.84253587
CCCCCCCl,NCCc(ccc1O)cc1O,-10.50064824
ClB(Cl)Cl,ICC#C,-4.71402284
CC(Cl)Cl,CCC(F)(F)C(F)(F)N,-5.04617989
C1OCCOC1,CNc1ccccc1N(=O)=O,-10.92503795
CCCC#N,CCNCc1ccccc1,-7.40490391
O(c2ccccc2)c1ccccc1,FC(F)(N)N,-4.0461905
CCC,Fc1ccoc1C,-3.9023051
CCCCCCCCCCCCCC,OC1=CC=CC=CC1=O,-5.87091096
FC(F)C(F)C(F)(F)F,CB(C)Cl,-2.54874719
C=Cc1ccccc1,CCCCCCCCCCCCCCC(=O)N,-14.61994127
CCC(C)C,CCCCCC(C(OC)OC)=Cc1ccccc1,-11.36652311
O1CCCC1,C2C3CC(CC2CC5C3)C5C1OOC1C6C7CC(C4)CC6CC4C7,-15.5039382
O=CN1CCOCC1,Cc(cnc1C)nc1C,-7.05287575
C=Cc1ccccc1,FCCCN,-4.19132323
CCOC(OCC)=O,O=C(c2ccccn2)c1ccccc1,-11.60235982
CCC,CN(C)c1ccc(N(C)C)cc1,-9.22039133
CCCCNCCCC,CCCC=C(C)C,-4.26552715
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCCCCCCC1CCCOC1,-8.29034169
CCCCN(CCCC)C=O,OC1C=CCCC1,-7.09633639
S=C=S,O=S(=O)=O,-3.87627646
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cc1cc(ccc1N(=O)=O)N(=O)=O,-6.22357733
CCCBr,OCC1(C)CC(C(C)C)CC1,-8.09057065
OC(C)C,CCC(S)CC,-4.54387244
CCOC(C)(C)C,N#CC(c1ccccc1)c(c2F)c(F)c(F)nc2F,-11.56852474
OCc1ccccc1,c(cc1)ccc1C=CC=Cc2ccccc2,-11.99119305
COc1ccccc1,OC(=O)c1ccccc1O,-9.38070716
Brc1ccccc1,CCNC(C)OC,-5.14529952
CCOCCOCCOCC,CCC(CC)C(F)F,-4.22570389
CN(=O)=O,O=S(c2ccccc2)(=O)NS(c1ccccc1)(=O)=O,-19.73409267
CCCCCCCCCCCCCC,CC(=C)c(cc1)ccc1C,-6.47985998
CCNC(C)=O,FC(F)OC(F)Br,-4.40383968
N#CCc1ccccc1,COCCOCCOCCOCCOCCOCCOCCOCCOCCOC,-25.15529072
CC(=O)c1ccccc1,Cc2oc1ccccc1c2,-7.03544008
BrC(Br)C(Br)Br,Cc(cc4c1ccccc1)nc(c4ccc3c(c2ccccc2)c5)c3nc5C,-23.63761766
OCCO,CCC(CC)CC(C)C,-2.06254532
CCCC(C)C,CC1OC31CC2CC3C4CC(C)=CCC42,-9.46154226
C=Cc1ccccc1,Oc2c1CCCCc1ccc2,-9.10970548
OCCS,CC1=CC(C)=CC(O1)=O,-9.60746923
C1CCCC1,BrCCC(O)=O,-5.38769418
CCC(C)C,Cc1cc(ccc1)C(=O)N,-7.52032298
CC=O,FC(F)(F)S(O)(=O)=O,-10.36592684
OCCCCCCC,FC(Cl)OC(F)(C(F)(F)F)C(F)(F)F,-2.71433836
Clc2c1ccccc1ccc2,O=C3OC(C2C3C1C=CC2C1)=O,-9.76538366
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CC#CC,-2.36690175
OCCCCCCCC,Cc2cccc(ccc3cc1ccccc41)c2c3c4C,-13.38715659
CCCCCCCCCCCCCC,OC1=NSC2=C1C=CC(Cl)=C2,-8.42347335
CCCCC=C,c(cc3)ccc3c4cc(c1ccccc1)cc(c2ccccc2)c4,-18.01807205
CCCCNCCCC,FP(F)C(Cl)(Cl)Cl,-3.89218492
COP(OC)(OC)=O,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-10.82614494
Cc1cccc(C)c1C,Cc2cccc(ccc3cc1ccccc41)c2c3c4C,-14.14153182
O(Cc2ccccc2)Cc1ccccc1,OC(C)CCC(C)C,-6.15594951
N#CCCCCC#N,FC(N)Cl,-6.61415943
c2nc1ccccc1cc2,CC(C)(C)C1=NN=C(SC)N(N)C1=O,-13.58389514
CCOCCOCCOCC,CCOC(=O)NN,-6.57041082
OCCCl,CC=C(C)C=C,-3.1992877
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,OCC(O)C(O)C(O)C(O)CO,-11.64332961
OCCOCCOCCOCCO,CC(C)C(C)Cl,-3.52583473
CC(CC(C)=O)=O,CC(OC1=S)=C(C)N1C,-11.6750877
ClCCl,CCC(CC)N(C(C)C)C(C)C,-6.70775177
CCC1OC1,ClC(Cl)(Cl)C(=O)N,-10.02313478
N#CCCCCC#N,CCOC(C(F)(F)F)=O,-3.51712523
BrC(Br)C(Br)Br,FCC(F)(CC)C(F)(F)F,-3.05834024
CC(CC1)CS1(=O)=O,CC(C)(C)c1ccccc1,-5.58354845
Cc1ccccn1,OC(=O)CC(=O)C(O)=O,-14.84623268
COC,FC(F)C(F)(F)C(F)(F)Br,-4.21629794
CCCCCCCCCCCCCCC=C,FC(F)(F)c1cc(ccc1Cl)N(=O)=O,-7.29246311
CCCCl,OC(=O)C=CC(C)=O,-7.76847483
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,Fc1ccccc1C#N,-6.61392586
CCCCCCCCC,ClCC(F)(Cl)C(F)(F)F,-3.34671975
CC(OCc1ccccc1)=O,FCOC(F)(F)CC,-3.71288276
CC#N,FC(F)(F)C(F)(F)C(C)=O,-3.34814764
OCCc1ccccc1,CCOC(C)OCCC=CCC,-7.22746655
CC(C)(C)CC(C)=C,CCCCCCCCC=C,-6.38930547
CCOC(=O)c1ccccc1,CC(C)C(CC1C=C2C)C2CC1C=O,-9.41963633
CC(C)C(C)C,c2cc1ccoc1cc2,-5.90786907
O1CCCCC1,Cc1[nH]ccc1,-7.25946481
N#CCCCC#N,OCC(C)OCC(C)OC2CC(CCC21C)C1(C)C,-10.26947381
